GPS,_GPS_latitude,_GPS_longitude,_GPS_altitude,_GPS_precision,_Town_VDC_Village,Please_take_a_photo_when_possi,Gender,Age,receive_relief,government,ngo,youth_groups,neighbours,relatives,others,1_day,2_4_days,5_7_days,8__days,food,formof_relief/sanitation,formof_relief/emergency_medi_1,formof_relief/cash,formof_relief/tents,formof_relief/building_mater,formof_relief/others,top_priority/employment,top_priority/foreign_employ,top_priority/education,top_priority/rebuilding,top_priority/farm_business,top_priority/not_sure,Any_comments,start,end,today,username,simserial,subscriberid,deviceid,phonenumber,meta/instanceID,_uuid,_submission_time,_tags,_notes
27.97238 85.27286 1333.9 96,27.97238,85.27286,1333.9,96,"saramthali 1, rasuwa",n/a,male,76,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,nothing,2015-08-29T14:46:30.000+06:45,2015-08-29T14:54:47.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:6d8559e4-9d47-480f-b490-a3bc4be479ce,6d8559e4-9d47-480f-b490-a3bc4be479ce,2015-08-30T05:52:38,,
27.972355 85.272533 1386.2 7.699999809265137,27.972355,85.272533,1386.2,7.699999809,"saramthali 1, rasuwa",n/a,male,76,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,self employment,2015-08-29T14:54:48.000+06:45,2015-08-29T15:04:35.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:99d87e45-d38a-45e0-bc7c-e9df70c7a3ef,99d87e45-d38a-45e0-bc7c-e9df70c7a3ef,2015-08-30T05:52:40,,
27.972325 85.272503 1349.1 10.800000190734863,27.972325,85.272503,1349.1,10.80000019,"saramthali 1, rasuwa",n/a,male,58,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:04:36.000+06:45,2015-08-29T15:05:46.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:57ff626d-f75f-4582-88fc-e2a606fde098,57ff626d-f75f-4582-88fc-e2a606fde098,2015-08-30T05:52:41,,
27.972088 85.272738 1344.3 17.600000381469727,27.972088,85.272738,1344.3,17.60000038,"saramthali 1, rasuwa",n/a,male,48,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:05:46.000+06:45,2015-08-29T15:12:59.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:aec59eea-ab62-4bdf-8f38-d6c4ab615e6b,aec59eea-ab62-4bdf-8f38-d6c4ab615e6b,2015-08-30T05:52:43,,
27.972258 85.272628 1329.7 6.300000190734863,27.972258,85.272628,1329.7,6.300000191,"saramthali 1, rasuwa",n/a,male,51,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:12:59.000+06:45,2015-08-29T15:14:24.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:20298a33-5805-4ef7-a46b-fad31e4d8494,20298a33-5805-4ef7-a46b-fad31e4d8494,2015-08-30T05:52:44,,
27.972227 85.272652 1318.3 6.800000190734863,27.972227,85.272652,1318.3,6.800000191,"saramthali 1, rasuwa",n/a,male,28,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:14:24.000+06:45,2015-08-29T15:16:03.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:ca77982c-bc13-4884-b561-fe71e8de2084,ca77982c-bc13-4884-b561-fe71e8de2084,2015-08-30T05:52:46,,
27.972318 85.272528 1359 8.800000190734863,27.972318,85.272528,1359,8.800000191,"saramthali 1, rasuwa",n/a,male,47,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,local business,2015-08-29T15:16:03.000+06:45,2015-08-29T15:18:16.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:51d1f7ec-d332-4801-8e70-6987f2a8f085,51d1f7ec-d332-4801-8e70-6987f2a8f085,2015-08-30T05:52:47,,
27.971765 85.272475 1314.1 10,27.971765,85.272475,1314.1,10,"saramthali 1, rasuwa",n/a,male,46,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:18:17.000+06:45,2015-08-29T15:28:31.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:42edf8be-38a6-4de1-93fe-aaabe6e80a86,42edf8be-38a6-4de1-93fe-aaabe6e80a86,2015-08-30T05:52:48,,
27.971815 85.272478 1275.9 15.800000190734863,27.971815,85.272478,1275.9,15.80000019,"saramthali 1, rasuwa",n/a,male,62,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:28:31.000+06:45,2015-08-29T15:29:17.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:227c025f-6567-4d9a-9a7e-bc16d64d3e56,227c025f-6567-4d9a-9a7e-bc16d64d3e56,2015-08-30T05:52:50,,
27.971465 85.272783 1338.1 96,27.971465,85.272783,1338.1,96,"saramthali 1, rasuwa",n/a,male,54,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:29:17.000+06:45,2015-08-29T15:30:09.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:1cdf435a-d3f5-43b2-b855-bc64d301d4e6,1cdf435a-d3f5-43b2-b855-bc64d301d4e6,2015-08-30T05:52:51,,
27.97236 85.271762 1288.1 22.200000762939453,27.97236,85.271762,1288.1,22.20000076,"saramthali 1, rasuwa",n/a,male,55,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:30:09.000+06:45,2015-08-29T15:31:10.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:3a5a3cf2-4499-489f-9b93-1a6bdebb9bd8,3a5a3cf2-4499-489f-9b93-1a6bdebb9bd8,2015-08-30T05:52:53,,
27.971555 85.272648 1330.2 10.5,27.971555,85.272648,1330.2,10.5,"saramthali 1, rasuwa",n/a,male,20,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,abnormal person,2015-08-29T15:31:11.000+06:45,2015-08-29T15:32:35.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:25171fd5-bcca-4e0e-8c16-b57a4eaf23a1,25171fd5-bcca-4e0e-8c16-b57a4eaf23a1,2015-08-30T05:52:54,,
27.97197 85.27225 1327.3 11.800000190734863,27.97197,85.27225,1327.3,11.80000019,"saramthali 1, rasuwa",n/a,male,51,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T15:32:35.000+06:45,2015-08-29T15:33:29.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:f9a452c0-72b6-4138-88e1-b5f91102c547,f9a452c0-72b6-4138-88e1-b5f91102c547,2015-08-30T05:52:56,,
27.972082 85.272222 1324.1 9.699999809265137,27.972082,85.272222,1324.1,9.699999809,"saramthali 1, rasuwa",n/a,male,72,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-29T15:33:29.000+06:45,2015-08-29T15:34:54.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:60ca949b-09d1-40d1-894d-19d4b82c194b,60ca949b-09d1-40d1-894d-19d4b82c194b,2015-08-30T05:52:57,,
27.97555 85.274535 1436.4 15.800000190734863,27.97555,85.274535,1436.4,15.80000019,"saramthali 2, rasuwa",n/a,male,40,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T11:50:34.000+06:45,2015-08-29T11:55:05.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:25f7c7ad-6601-4cf0-bf55-344b889444b5,25f7c7ad-6601-4cf0-bf55-344b889444b5,2015-08-29T06:11:15,,
27.975313 85.274503 1479.8 10.199999809265137,27.975313,85.274503,1479.8,10.19999981,"saramthali 2, rasuwa",n/a,female,30,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T11:55:06.000+06:45,2015-08-29T11:56:50.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:1385e530-d6d8-42ab-9e72-9f1071c5543f,1385e530-d6d8-42ab-9e72-9f1071c5543f,2015-08-29T08:15:38,,
n/a,n/a,n/a,n/a,n/a,"saramthali 2, rasuwa",n/a,female,31,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T11:56:50.000+06:45,2015-08-29T11:57:29.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:882b41a1-1de0-4b23-9d15-7643bde0cf5a,882b41a1-1de0-4b23-9d15-7643bde0cf5a,2015-08-29T08:15:45,,
n/a,n/a,n/a,n/a,n/a,"saramthali 2, rasuwa",n/a,male,27,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T11:59:00.000+06:45,2015-08-29T12:00:02.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:8a4629d3-15a1-4089-9a6c-a528de534447,8a4629d3-15a1-4089-9a6c-a528de534447,2015-08-29T08:15:52,,
27.974457 85.273485 1269.5 96,27.974457,85.273485,1269.5,96,"saramthali 2, rasuwa",n/a,male,60,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing p,2015-08-29T12:44:57.000+06:45,2015-08-29T12:55:31.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:01806610-9902-4362-814e-65ab8bd9b9ff,01806610-9902-4362-814e-65ab8bd9b9ff,2015-08-29T08:15:57,,
n/a,n/a,n/a,n/a,n/a,"saramthali 2, rasuwa",n/a,male,43,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,concern in local business,2015-08-29T12:55:31.000+06:45,2015-08-29T13:04:09.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:c3f5b6c7-9d42-4c8e-843c-ea91ff19d323,c3f5b6c7-9d42-4c8e-843c-ea91ff19d323,2015-08-29T08:16:00,,
27.975388 85.274452 1426.8 9.399999618530273,27.975388,85.274452,1426.8,9.399999619,"saramthali 2, rasuwap",n/a,female,29,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-29T11:57:30.000+06:45,2015-08-29T11:59:00.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:28162fae-75cb-46b9-8313-6b137e6ba769,28162fae-75cb-46b9-8313-6b137e6ba769,2015-08-29T08:15:49,,
27.973353 85.261768 1032.8 20.5,27.973353,85.261768,1032.8,20.5,"saramthali02, rasuwa",n/a,male,34,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-28T16:05:28.000+06:45,2015-08-28T16:06:19.000+06:45,8/28/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:9044e8cf-a3b9-439b-8f60-29083ea805d9,9044e8cf-a3b9-439b-8f60-29083ea805d9,2015-08-29T06:09:30,,
27.97399 85.2636 1063.5 15.899999618530273,27.97399,85.2636,1063.5,15.89999962,"saramthali02, rasuwa",n/a,female,70,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-28T16:21:10.000+06:45,2015-08-28T16:38:51.000+06:45,8/28/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:caee076e-76a0-4ccd-b281-2196d0d7352a,caee076e-76a0-4ccd-b281-2196d0d7352a,2015-08-29T06:09:36,,
27.974117 85.264062 1145.5 17.700000762939453,27.974117,85.264062,1145.5,17.70000076,"saramthali02, rasuwa",n/a,male,32,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,building materials distributed by tourist,2015-08-28T16:48:46.000+06:45,2015-08-28T16:49:49.000+06:45,8/28/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:d5f53142-bd34-4e18-b63e-584b35b9643b,d5f53142-bd34-4e18-b63e-584b35b9643b,2015-08-29T06:09:39,,
27.974177 85.264148 1140.9 11,27.974177,85.264148,1140.9,11,"saramthali02, rasuwa",n/a,female,38,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,building materials distributed by tourist,2015-08-28T16:50:45.000+06:45,2015-08-28T16:52:09.000+06:45,8/28/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:6a8146dd-e0c9-4ab8-8568-14d480d8b24c,6a8146dd-e0c9-4ab8-8568-14d480d8b24c,2015-08-29T06:09:41,,
27.973332 85.263658 1124.9 28.600000381469727,27.973332,85.263658,1124.9,28.60000038,"saramthali02, rasuwa",n/a,male,52,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,building materials distributed by tourist,2015-08-28T16:52:58.000+06:45,2015-08-28T16:56:02.000+06:45,8/28/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:e800e59c-93c2-498c-9f65-c45ed6af11ac,e800e59c-93c2-498c-9f65-c45ed6af11ac,2015-08-29T06:09:44,,
27.9738 85.263855 1113.7 25.299999237060547,27.9738,85.263855,1113.7,25.29999924,"saramthali02, rasuwa",n/a,female,27,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"building materials distributed by tourist, animal farming",2015-08-28T17:04:24.000+06:45,2015-08-28T17:06:32.000+06:45,8/28/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:4ffd0d12-948c-4e8f-b040-dcc0c39d62c6,4ffd0d12-948c-4e8f-b040-dcc0c39d62c6,2015-08-29T06:09:49,,
n/a,n/a,n/a,n/a,n/a,"satidevi 06, dhading",n/a,male,48,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-30T13:54:05.000+06:45,2015-08-30T13:56:40.000+06:45,8/30/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:26182d72-c07f-4974-b42c-354ec3209603,26182d72-c07f-4974-b42c-354ec3209603,2015-08-30T10:22:52,,
n/a,n/a,n/a,n/a,n/a,Sattipipal,n/a,male,60,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No,2015-08-29T06:19:00.000+06:45,2015-08-30T08:41:50.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:b05043f6-4616-4df6-adae-ab21c36ddddb,b05043f6-4616-4df6-adae-ab21c36ddddb,2015-08-30T05:54:26,,
28.00347 84.61986 1173 0,28.00347,84.61986,1173,0,Sattipipal,n/a,male,56,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Not taken any but instead helped others,2000-01-02T18:31:41.000+06:45,2015-08-30T08:05:33.000+06:45,01/02/2000,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:f7b98f7d-1652-4a59-ae72-d3c2223fa241,f7b98f7d-1652-4a59-ae72-d3c2223fa241,2015-08-30T05:55:06,,
28.00421 84.61947 1174 0,28.00421,84.61947,1174,0,Sattipipal,n/a,male,55,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Involvement in relief work through club,2000-01-02T18:35:39.000+06:45,2015-08-30T08:06:17.000+06:45,01/02/2000,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:a31dc10c-8277-42ab-9a4a-dd47cdc74e46,a31dc10c-8277-42ab-9a4a-dd47cdc74e46,2015-08-30T05:55:08,,
28.00446 84.61874 0 0,28.00446,84.61874,0,0,Sattipipal,n/a,female,60,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Expresses deep feelings to get relief if we could.,2000-01-02T18:38:10.000+06:45,2015-08-30T08:06:39.000+06:45,01/02/2000,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:51ffbd27-b069-40a3-bfd7-5d697c525836,51ffbd27-b069-40a3-bfd7-5d697c525836,2015-08-30T05:55:10,,
28.0047 84.61777 1165 0,28.0047,84.61777,1165,0,Sattipipal,n/a,male,55,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No any,2000-01-02T18:41:26.000+06:45,2015-08-30T08:07:40.000+06:45,01/02/2000,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:1f3bf8a5-12e9-4830-a5ac-829fc4738ddd,1f3bf8a5-12e9-4830-a5ac-829fc4738ddd,2015-08-30T05:55:12,,
28.00485 84.61831 1172 0,28.00485,84.61831,1172,0,Sattipipal,n/a,female,50,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Save gorkha, save nepal",2000-01-02T18:43:56.000+06:45,2015-08-30T08:08:26.000+06:45,01/02/2000,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:b673f465-db16-4b0b-8896-6bb25d88a2ef,b673f465-db16-4b0b-8896-6bb25d88a2ef,2015-08-30T05:55:13,,
28.00526 84.61696 1168 0,28.00526,84.61696,1168,0,Sattipipal,n/a,male,59,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Only got tripal from pension camp,2015-08-29T05:58:28.000+06:45,2015-08-30T08:11:48.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:7976f6bb-bebb-4406-8af0-58afb46e64f6,7976f6bb-bebb-4406-8af0-58afb46e64f6,2015-08-30T05:55:15,,
28.00492 84.61821 1171 0,28.00492,84.61821,1171,0,Sattipipal,n/a,female,56,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No,2015-08-29T06:03:10.000+06:45,2015-08-30T08:12:50.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:89290088-1cf8-4be8-b8a0-78f40957dc14,89290088-1cf8-4be8-b8a0-78f40957dc14,2015-08-30T05:55:16,,
28.00566 84.62019 1197 0,28.00566,84.62019,1197,0,Sattipipal,n/a,female,60,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No help from gov,2015-08-29T06:08:17.000+06:45,2015-08-30T08:13:14.000+06:45,8/29/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:042330f2-65d6-453f-af5a-4ae4d338c04c,042330f2-65d6-453f-af5a-4ae4d338c04c,2015-08-30T05:55:18,,
